county,rep_unit,total,richardson,leiber,zuelke,SCATTERING,assembly_district,senate_district,congress_district
MILWAUKEE,City of WAUWATOSA Ward 3,960,700,244,15,1,18,6,4
MILWAUKEE,City of WAUWATOSA Ward 4A,600,440,150,10,0,18,6,4
MILWAUKEE,City of WAUWATOSA Ward 4B,446,321,122,3,0,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 5,1208,846,345,16,1,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 6A,393,270,118,4,1,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 6B,700,466,224,10,0,18,6,4
MILWAUKEE,City of WAUWATOSA Ward 7,1138,669,452,16,1,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 8,967,509,449,9,0,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 9A,570,313,243,14,0,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 9B,460,278,175,7,0,13,5,4
MILWAUKEE,City of WAUWATOSA Ward 10,1090,794,281,15,0,18,6,4
MILWAUKEE,City of WAUWATOSA Ward 11,1227,757,455,15,0,18,6,4
MILWAUKEE,City of WAUWATOSA Ward 12A,0,0,0,0,0,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 12B,1133,725,383,23,2,18,6,4
MILWAUKEE,City of WAUWATOSA Ward 13,1088,847,222,17,2,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 14,1174,873,283,18,0,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 15,999,726,254,18,1,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 16,1334,813,501,19,1,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 17,1231,798,418,14,1,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 18,1143,673,459,8,3,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 19,905,555,341,9,0,13,5,4
MILWAUKEE,City of WAUWATOSA Ward 20A,861,551,295,14,1,13,5,4
MILWAUKEE,City of WAUWATOSA Ward 20B,79,55,23,1,0,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 21A,633,405,216,11,1,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 21B,168,112,52,4,0,13,5,4
MILWAUKEE,City of WAUWATOSA Ward 22,1182,785,382,15,0,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 23,1067,621,434,12,0,14,5,4
MILWAUKEE,City of WAUWATOSA Ward 24A,798,534,254,10,0,12,4,4
MILWAUKEE,City of WAUWATOSA Ward 24B,136,77,59,0,0,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 1,1130,749,343,38,0,7,3,4
MILWAUKEE,City of WEST ALLIS Ward 2,561,360,176,25,0,7,3,4
MILWAUKEE,City of WEST ALLIS Ward 3,782,487,270,24,1,7,3,4
MILWAUKEE,City of WEST ALLIS Ward 4,1046,600,409,37,0,7,3,4
MILWAUKEE,City of WEST ALLIS Ward 5,824,466,326,29,3,7,3,4
MILWAUKEE,City of WEST ALLIS Ward 6,727,424,285,16,2,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 7,857,522,308,26,1,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 8,977,577,365,33,2,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 9,688,386,282,20,0,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 10,507,246,247,12,2,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 11,831,429,373,29,0,14,5,5
MILWAUKEE,City of WEST ALLIS Ward 12,669,372,274,23,0,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 13,1025,513,472,39,1,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 14,1272,613,627,32,0,14,5,5
MILWAUKEE,City of WEST ALLIS Ward 15,156,79,72,4,1,15,5,5
MILWAUKEE,City of WEST ALLIS Ward 16,748,432,295,21,0,7,3,4
MILWAUKEE,City of WEST ALLIS Ward 17,132,84,48,0,0,7,3,4
MILWAUKEE,City of WEST ALLIS Ward 18,1721,883,792,43,3,14,5,4
MILWAUKEE,City of WEST ALLIS Ward 19,1278,658,588,30,2,15,5,4
MILWAUKEE,City of WEST ALLIS Ward 20,618,286,311,21,0,15,5,5
MILWAUKEE,City of WEST ALLIS Ward 21,619,316,288,15,0,15,5,5
MILWAUKEE,City of WEST ALLIS Ward 22,77,33,43,1,0,14,5,5
MILWAUKEE,City of WEST ALLIS Ward 23,1499,723,746,27,3,14,5,5
MILWAUKEE,City of WEST ALLIS Ward 24,716,383,317,16,0,15,5,5
MILWAUKEE,City of WEST ALLIS Ward 25,1267,685,562,16,4,15,5,5
MILWAUKEE,City of WEST ALLIS Ward 26,1118,595,505,17,1,15,5,5
MONROE,Town of ADRIAN Wards 1-2,390,98,280,12,0,96,32,3
MONROE,"Town of ANGELO Wards 1,2",578,182,377,19,0,96,32,3
MONROE,Town of BYRON Wards 1-2,486,162,310,13,1,70,24,7
MONROE,Town of CLIFTON Ward 1,186,70,114,2,0,96,32,3
MONROE,Town of GLENDALE Ward 1,303,94,204,5,0,96,32,3
MONROE,Town of GRANT Ward 1,214,47,160,7,0,70,24,3
MONROE,Town of GREENFIELD Wards 1-2,327,88,225,13,1,70,24,3
MONROE,Town of JEFFERSON Ward 1,268,96,169,2,1,96,32,3
MONROE,Town of LAFAYETTE Ward 1,169,49,113,7,0,96,32,3
MONROE,Town of LA GRANGE Wards 1-2,897,293,580,24,0,70,24,7
MONROE,Town of LA GRANGE Wards 3-4,58,13,44,1,0,70,24,3
MONROE,Town of LEON Wards 1-2,527,145,372,10,0,96,32,3
MONROE,Town of LINCOLN Ward 1,383,89,283,11,0,70,24,7
MONROE,Town of LITTLE FALLS Wards 1-2,656,218,414,23,1,70,24,3
MONROE,Town of NEW LYME Ward 1,99,27,67,5,0,70,24,3
MONROE,Town of OAKDALE Ward 1,352,91,254,7,0,96,32,3
MONROE,Town of PORTLAND Ward 1,401,142,248,11,0,96,32,3
MONROE,Town of RIDGEVILLE Ward 1,220,78,131,11,0,96,32,3
MONROE,Town of SCOTT Ward 1,36,8,27,1,0,70,24,7
MONROE,Town of SHELDON Wards 1-2,216,51,159,6,0,96,32,3
MONROE,"Town of SPARTA Wards 1,2,3,4,5",1387,538,820,29,0,70,24,3
MONROE,Town of TOMAH Wards 1-3,697,221,462,14,0,96,32,3
MONROE,Town of WELLINGTON Ward 1,236,102,128,6,0,96,32,3
MONROE,Town of WELLS Ward 1,267,79,184,4,0,96,32,3
MONROE,Town of WILTON Ward 1,218,59,152,7,0,96,32,3
MONROE,"Village of CASHTON Wards 1,2",389,140,236,12,1,96,32,3
MONROE,Village of KENDALL Ward 1,159,66,86,7,0,96,32,3
MONROE,Village of MELVINA Ward 1,37,9,27,1,0,96,32,3
MONROE,Village of NORWALK Ward 1,163,58,98,7,0,96,32,3
MONROE,Village of OAKDALE Ward 1,115,37,76,2,0,96,32,3
MONROE,VILLAGE OF ONTARIO Ward 2,0,0,0,0,0,96,32,3
MONROE,VILLAGE OF ROCKLAND Ward 2,0,0,0,0,0,70,24,3
MONROE,Village of WARRENS Ward 1,181,71,106,4,0,70,24,7
MONROE,Village of WILTON Ward 1,189,89,93,7,0,96,32,3
MONROE,Village of WYEVILLE Ward 1,57,25,26,6,0,70,24,7
MONROE,City of SPARTA Wards 1-5,1822,849,927,46,0,70,24,3
MONROE,City of SPARTA Wards 6-13,1449,692,704,53,0,70,24,3
MONROE,"City of TOMAH Wards 1-5,6-16,20",2985,1270,1605,109,1,70,24,3
MONROE,"City of TOMAH Wards 17-19,21",16,9,7,0,0,70,24,7
OCONTO,Town of ABRAMS Wards 1-3,1110,309,779,22,0,89,30,8
OCONTO,Town of BAGLEY Ward 1,170,23,142,5,0,36,12,8
OCONTO,"Town of BRAZEAU Wards 1,2",815,201,598,16,0,36,12,8
OCONTO,Town of BREED Ward 1,354,86,257,11,0,35,12,8
OCONTO,Town of CHASE Wards 1-5,1571,393,1136,42,0,36,12,8
OCONTO,Town of DOTY Ward 1,213,67,143,3,0,35,12,8
OCONTO,Town of GILLETT Wards 1-2,546,105,426,15,0,36,12,8
OCONTO,Town of HOW Ward 1,278,57,216,5,0,36,12,8
OCONTO,Town of LAKEWOOD Ward 1,539,163,369,7,0,35,12,8
OCONTO,Town of LENA Ward 1,341,82,244,15,0,36,12,8
OCONTO,Town of LITTLE RIVER Wards 1-2,514,124,378,12,0,89,30,8
OCONTO,Town of LITTLE SUAMICO Wards 1-9,2852,734,2049,68,1,89,30,8
OCONTO,Town of MAPLE VALLEY Ward 1,334,69,253,12,0,36,12,8
OCONTO,Town of MORGAN Wards 1-2,546,119,416,11,0,36,12,8
OCONTO,Town of MOUNTAIN Ward 1,510,194,308,8,0,35,12,8
OCONTO,"Town of OCONTO Wards 1,2",674,174,477,23,0,89,30,8
OCONTO,Town of OCONTO FALLS Wards 1-2,653,172,467,14,0,36,12,8
OCONTO,Town of PENSAUKEE Wards 1-2,739,204,522,13,0,89,30,8
OCONTO,Town of RIVERVIEW Wards 1-2,502,176,321,5,0,35,12,8
OCONTO,Town of SPRUCE Ward 1,435,113,311,11,0,36,12,8
OCONTO,Town of STILES Wards 1-2,777,199,551,26,1,89,30,8
OCONTO,Town of TOWNSEND Wards 1-2,712,230,463,19,0,35,12,8
OCONTO,Town of UNDERHILL Ward 1,396,114,271,11,0,36,12,8
OCONTO,Village of LENA Ward 1,220,63,146,11,0,36,12,8
OCONTO,VILLAGE OF PULASKI Ward 5,0,0,0,0,0,6,2,8
OCONTO,Village of SURING Ward 1,172,43,125,4,0,36,12,8
OCONTO,City of GILLETT Wards 1-3,473,160,298,15,0,36,12,8
OCONTO,City of OCONTO Wards 1-7,1663,610,998,55,0,89,30,8
OCONTO,City of OCONTO FALLS Wards 1-5,1139,389,706,44,0,36,12,8
ONEIDA,Town of CASSIAN Wards 1-2,671,238,416,17,0,34,12,7
ONEIDA,Town of CRESCENT Wards 1-3,1158,481,662,15,0,34,12,7
ONEIDA,Town of ENTERPRISE Ward 1,216,61,152,3,0,34,12,7
ONEIDA,Town of HAZELHURST Wards 1-2,804,315,468,19,2,34,12,7
ONEIDA,Town of LAKE TOMAHAWK Wards 1-2,641,216,415,10,0,34,12,7
ONEIDA,Town of LITTLE RICE Ward 1,209,65,140,4,0,34,12,7
ONEIDA,Town of LYNNE Ward 1,83,21,60,2,0,34,12,7
ONEIDA,Town of MINOCQUA Wards 1-7,3003,1079,1870,54,0,34,12,7
ONEIDA,Town of MONICO Ward 1,145,30,108,7,0,34,12,7
ONEIDA,Town of NEWBOLD Ward 1,210,81,126,3,0,34,12,7
ONEIDA,Town of NEWBOLD Wards 2-4,1429,600,795,31,3,34,12,7
ONEIDA,Town of NOKOMIS Wards 1-2,853,324,505,24,0,35,12,7
ONEIDA,Town of PELICAN Wards 1-4,1439,617,782,40,0,34,12,7
ONEIDA,Town of PIEHL Ward 1,36,12,24,0,0,34,12,7
ONEIDA,Town of PINE LAKE Wards 1-4,1406,604,773,28,1,34,12,7
ONEIDA,Town of SCHOEPKE Ward 1,259,94,159,6,0,34,12,7
ONEIDA,Town of STELLA Wards 1-2,332,151,167,13,1,34,12,7
ONEIDA,Town of SUGAR CAMP Wards 1-2,1093,348,719,26,0,34,12,7
ONEIDA,"Town of THREE LAKES Wards 1,2,3",1470,487,950,33,0,34,12,7
ONEIDA,Town of WOODBORO Ward 1,496,182,300,13,1,34,12,7
ONEIDA,Town of WOODRUFF Wards 1-3,1147,451,667,26,3,34,12,7
ONEIDA,City of RHINELANDER Wards 1-3,307,145,151,11,0,34,12,7
ONEIDA,City of RHINELANDER Wards 4-5,344,190,146,8,0,34,12,7
ONEIDA,"City of RHINELANDER Wards 6,11",299,162,118,18,1,34,12,7
ONEIDA,City of RHINELANDER Wards 7-8,413,212,190,10,1,34,12,7
ONEIDA,"City of RHINELANDER Wards 9,12",409,247,146,15,1,34,12,7
ONEIDA,"City of RHINELANDER Wards 10,13",343,176,149,16,2,34,12,7
ONEIDA,"City of RHINELANDER Wards 14,16",372,195,165,12,0,34,12,7
ONEIDA,"City of RHINELANDER Wards 15,17",340,194,137,8,1,34,12,7
OUTAGAMIE,Town of BLACK CREEK Wards 1-2,673,151,490,32,0,6,2,8
OUTAGAMIE,Town of BOVINA Wards 1-2,563,126,428,9,0,6,2,8
OUTAGAMIE,Town of BUCHANAN Wards 1-9,3409,1358,1973,78,0,3,1,8
OUTAGAMIE,"Town of CENTER Wards 1,2,3,4,5",2108,547,1502,59,0,56,19,8
OUTAGAMIE,Town of CICERO Wards 1-2,509,158,341,10,0,6,2,8
OUTAGAMIE,Town of DALE Wards 1-4,1524,362,1121,41,0,56,19,8
OUTAGAMIE,Town of DEER CREEK Ward 1,266,57,203,6,0,6,2,8
OUTAGAMIE,Town of ELLINGTON Wards 1-5,1674,377,1251,46,0,6,2,8
OUTAGAMIE,Town of FREEDOM Wards 1-8,2852,761,2009,82,0,5,2,8
OUTAGAMIE,Town of GRAND CHUTE Wards 1-5,3455,1429,1942,84,0,56,19,8
OUTAGAMIE,Town of GRAND CHUTE Wards 6-8,1439,724,678,37,0,56,19,8
OUTAGAMIE,"Town of GRAND CHUTE Wards 9-13,18",3053,1464,1515,74,0,55,19,8
OUTAGAMIE,Town of GRAND CHUTE Wards 14-17,2623,1150,1404,69,0,56,19,8
OUTAGAMIE,Town of HORTONIA Wards 1-2,569,154,407,8,0,6,2,8
OUTAGAMIE,Town of KAUKAUNA Wards 1-3,734,172,555,7,0,5,2,8
OUTAGAMIE,Town of LIBERTY Ward 1,431,99,325,7,0,6,2,8
OUTAGAMIE,Town of MAINE Ward 1,396,111,279,6,0,6,2,8
OUTAGAMIE,Town of MAPLE CREEK Ward 1,268,52,205,11,0,40,14,8
OUTAGAMIE,Town of ONEIDA Wards 1-6,1619,689,890,40,0,5,2,8
OUTAGAMIE,Town of OSBORN Wards 1-2,675,177,487,11,0,5,2,8
OUTAGAMIE,Town of SEYMOUR Ward 1,352,75,271,6,0,5,2,8
OUTAGAMIE,Town of SEYMOUR Ward 2,226,55,167,4,0,6,2,8
OUTAGAMIE,Town of VANDENBROEK Wards 1-3,872,223,627,22,0,5,2,8
OUTAGAMIE,Village of BEAR CREEK Ward 1,107,34,69,4,0,6,2,8
OUTAGAMIE,Village of BLACK CREEK Wards 1-2,552,171,358,23,0,6,2,8
OUTAGAMIE,"Village of COMBINED LOCKS Wards 1,2,3,4,5",1848,748,1053,47,0,3,1,8
OUTAGAMIE,VILLAGE OF Fox Crossing Ward 17,0,0,0,0,0,57,19,8
OUTAGAMIE,Village of GREENVILLE Wards 1-10,6410,2118,4141,151,0,56,19,8
OUTAGAMIE,VILLAGE OF HARRISON Wards 1-2,0,0,0,0,0,3,1,8
OUTAGAMIE,Village of HORTONVILLE Wards 1-4,1408,485,884,39,0,6,2,8
OUTAGAMIE,VILLAGE OF HOWARD Ward 20,0,0,0,0,0,4,2,8
OUTAGAMIE,Village of KIMBERLY Wards 1-9,3245,1511,1633,101,0,3,1,8
OUTAGAMIE,Village of LITTLE CHUTE Wards 1-3,1050,545,480,25,0,5,2,8
OUTAGAMIE,Village of LITTLE CHUTE Wards 4-5,1127,421,678,28,0,5,2,8
OUTAGAMIE,"Village of LITTLE CHUTE Wards 6,8",774,324,426,24,0,5,2,8
OUTAGAMIE,Village of LITTLE CHUTE Ward 7,798,342,431,25,0,5,2,8
OUTAGAMIE,Village of LITTLE CHUTE Wards 9-10,996,401,573,22,0,5,2,8
OUTAGAMIE,Village of NICHOLS Ward 1,88,16,67,5,0,6,2,8
OUTAGAMIE,Village of SHIOCTON Ward 1,327,89,230,8,0,6,2,8
OUTAGAMIE,VILLAGE OF WRIGHTSTOWN Ward 4,179,57,119,3,0,2,1,8
OUTAGAMIE,City of APPLETON Ward 1,861,584,245,32,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 2,957,557,369,31,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 3,371,194,169,8,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 4,730,352,354,24,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 5,747,522,208,17,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 6,155,75,77,3,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 7,724,384,328,12,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 8,677,370,284,23,0,3,1,8
OUTAGAMIE,City of APPLETON Ward 9,650,335,299,16,0,3,1,8
OUTAGAMIE,City of APPLETON Ward 10,741,382,337,22,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 11,616,321,272,23,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 12,808,581,202,25,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 16,476,257,211,8,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 17,715,360,335,20,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 18,368,167,187,14,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 19,371,181,179,11,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 20,997,453,526,18,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 21,517,215,288,14,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 22,1283,590,670,23,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 23,352,164,169,19,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 24,599,345,226,28,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 26,1109,622,460,27,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 27,970,601,337,32,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 28,582,324,233,25,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 29,951,565,346,40,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 30,328,190,126,12,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 31,511,447,59,5,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 32,744,436,291,17,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 35,895,450,410,35,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 36,626,312,291,23,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 37,269,157,105,7,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 38,276,81,193,2,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 39,669,304,350,15,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 40,505,195,300,10,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 41,1165,547,598,20,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 42,1311,748,526,37,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 43,1060,536,486,38,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 48,3,0,3,0,0,56,19,8
OUTAGAMIE,City of APPLETON Ward 49,398,251,138,9,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 50,299,149,143,7,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 51,0,0,0,0,0,55,19,8
OUTAGAMIE,City of APPLETON Ward 52,70,29,37,4,0,57,19,8
OUTAGAMIE,City of APPLETON Ward 53,11,3,7,1,0,5,2,8
OUTAGAMIE,City of KAUKAUNA Wards 1-5,3172,1404,1657,111,0,5,2,8
OUTAGAMIE,City of KAUKAUNA Wards 6-11,3461,1597,1760,104,0,5,2,8
OUTAGAMIE,City of KAUKAUNA Wards 13-15,10,7,3,0,0,3,1,8
OUTAGAMIE,City of KAUKAUNA Ward 16,0,0,0,0,0,3,1,8
OUTAGAMIE,CITY OF NEW LONDON Wards 10-11,575,182,369,24,0,40,14,8
OUTAGAMIE,CITY OF NEW LONDON Ward 12,0,0,0,0,0,6,2,8
OUTAGAMIE,City of SEYMOUR Wards 1-6,1488,509,938,41,0,6,2,8
OZAUKEE,Town of BELGIUM Wards 1-3,846,249,582,15,0,60,20,6
OZAUKEE,Town of CEDARBURG Wards 1-2,815,245,563,7,0,60,20,6
OZAUKEE,Town of CEDARBURG Wards 3-4,730,257,459,14,0,60,20,6
OZAUKEE,"Town of CEDARBURG Wards 5-6,10",1180,365,804,11,0,60,20,6
OZAUKEE,Town of CEDARBURG Wards 7-9,1158,388,760,10,0,60,20,6
OZAUKEE,Town of FREDONIA Wards 1-4,1185,226,939,19,1,60,20,6
OZAUKEE,"Town of GRAFTON Wards 1-2,5",1390,448,913,28,1,24,8,6
OZAUKEE,"Town of GRAFTON Wards 3-4,6",1332,452,848,32,0,24,8,6
OZAUKEE,Town of PORT WASHINGTON Wards 1-2,923,290,618,14,1,60,20,6
OZAUKEE,Town of SAUKVILLE Wards 1-3,1082,248,816,18,0,60,20,6
OZAUKEE,VILLAGE OF BAYSIDE Ward 6,71,43,27,1,0,23,8,6
OZAUKEE,Village of BELGIUM Wards 1-3,1195,327,844,24,0,60,20,6
OZAUKEE,Village of FREDONIA Wards 1-3,1092,261,793,37,1,60,20,6
OZAUKEE,Village of GRAFTON Wards 1-2,1047,406,626,14,1,24,8,6
OZAUKEE,Village of GRAFTON Wards 3-4,865,364,490,11,0,24,8,6
OZAUKEE,Village of GRAFTON Wards 5-6,999,443,537,19,0,24,8,6
OZAUKEE,Village of GRAFTON Wards 7-8,872,337,522,13,0,24,8,6
OZAUKEE,Village of GRAFTON Wards 9-10,1025,432,581,11,1,24,8,6
OZAUKEE,Village of GRAFTON Wards 11-12,783,306,468,9,0,24,8,6
OZAUKEE,Village of GRAFTON Wards 13-14,1005,428,571,5,1,24,8,6
OZAUKEE,Village of GRAFTON Ward 15,0,0,0,0,0,60,20,6
OZAUKEE,VILLAGE OF NEWBURG Ward 3,36,6,30,0,0,60,20,6
OZAUKEE,"Village of SAUKVILLE Wards 1,6-7",1047,359,672,16,0,60,20,6
OZAUKEE,Village of SAUKVILLE Wards 2-5,902,318,553,30,1,60,20,6
OZAUKEE,Village of THIENSVILLE Wards 1-2,1103,507,579,15,2,23,8,6
OZAUKEE,Village of THIENSVILLE Wards 3-4,783,374,389,20,0,23,8,6
OZAUKEE,City of CEDARBURG Ward 1,1254,562,677,14,1,60,20,6
OZAUKEE,City of CEDARBURG Ward 2,924,367,540,15,2,60,20,6
OZAUKEE,City of CEDARBURG Ward 3,912,458,444,10,0,60,20,6
OZAUKEE,City of CEDARBURG Ward 4,904,406,483,12,3,60,20,6
OZAUKEE,City of CEDARBURG Ward 5,993,494,485,13,1,60,20,6
OZAUKEE,City of CEDARBURG Ward 6,1058,480,564,14,0,60,20,6
OZAUKEE,City of CEDARBURG Ward 7,1053,437,602,13,1,60,20,6
OZAUKEE,City of MEQUON Wards 1-3,1581,501,1054,25,1,24,8,6
OZAUKEE,City of MEQUON Ward 2A,277,111,161,5,0,23,8,6
OZAUKEE,City of MEQUON Ward 4,915,454,444,16,1,24,8,6
OZAUKEE,City of MEQUON Ward 5,1199,562,620,15,2,23,8,6
OZAUKEE,City of MEQUON Ward 6,653,261,379,12,1,24,8,6
OZAUKEE,"City of MEQUON Wards 7,8",1244,526,704,13,1,23,8,6
OZAUKEE,"City of MEQUON Wards 9,11",1430,696,710,23,1,23,8,6
OZAUKEE,"City of MEQUON Wards 10,11A",476,219,240,17,0,24,8,6
OZAUKEE,City of MEQUON Ward 12,450,193,253,4,0,24,8,6
OZAUKEE,City of MEQUON Ward 13,735,348,372,14,1,23,8,6
OZAUKEE,City of MEQUON Wards 14-16,1809,876,916,15,2,23,8,6
OZAUKEE,City of MEQUON Wards 17-18,1939,917,1008,14,0,23,8,6
OZAUKEE,City of MEQUON Wards 19-20,1995,939,1032,24,0,23,8,6
OZAUKEE,City of PORT WASHINGTON Ward 1,922,383,519,20,0,60,20,6
OZAUKEE,City of PORT WASHINGTON Ward 2,900,407,472,20,1,60,20,6
OZAUKEE,City of PORT WASHINGTON Ward 3,888,426,439,22,1,60,20,6
OZAUKEE,City of PORT WASHINGTON Ward 4,941,432,488,20,1,60,20,6
OZAUKEE,City of PORT WASHINGTON Ward 5,908,398,501,8,1,60,20,6
OZAUKEE,City of PORT WASHINGTON Ward 6,741,356,362,22,1,60,20,6
OZAUKEE,City of PORT WASHINGTON Ward 7,942,450,473,19,0,60,20,6
OZAUKEE,City of PORT WASHINGTON Ward 8,0,0,0,0,0,24,8,6
PEPIN,Town of ALBANY Wards 1-2,274,95,174,5,0,92,31,3
PEPIN,Town of DURAND Wards 1-2,321,86,230,5,0,93,31,3
PEPIN,Town of FRANKFORT Wards 1-2,146,59,86,1,0,93,31,3
PEPIN,Town of LIMA Wards 1-2,266,81,177,8,0,92,31,3
PEPIN,Town of PEPIN Wards 1-2,366,152,210,4,0,92,31,3
PEPIN,Town of STOCKHOLM Ward 1,131,70,60,1,0,92,31,3
PEPIN,Town of WATERVILLE Wards 1-2,374,102,265,7,0,93,31,3
PEPIN,Town of WAUBEEK Wards 1-2,227,72,152,3,0,93,31,3
PEPIN,Village of PEPIN Wards 1-2,344,168,164,12,0,92,31,3
PEPIN,Village of STOCKHOLM Ward 1,67,41,26,0,0,92,31,3
PEPIN,City of DURAND Wards 1-3,755,276,458,21,0,93,31,3
PIERCE,Town of CLIFTON Wards 1-4,1299,536,736,26,1,30,10,3
PIERCE,Town of DIAMOND BLUFF Ward 1,233,79,144,10,0,93,31,3
PIERCE,Town of ELLSWORTH Wards 1-2,571,187,364,20,0,93,31,3
PIERCE,Town of EL PASO Ward 1,324,118,196,10,0,93,31,3
PIERCE,Town of GILMAN Ward 1,501,203,287,11,0,93,31,3
PIERCE,Town of HARTLAND Ward 1,415,105,297,13,0,93,31,3
PIERCE,Town of ISABELLE Ward 1,144,41,94,9,0,93,31,3
PIERCE,Town of MAIDEN ROCK Ward 1,314,109,202,3,0,93,31,3
PIERCE,Town of MARTELL Wards 1-2,609,246,345,18,0,93,31,3
PIERCE,Town of OAK GROVE Wards 1-3,1158,358,775,25,0,93,31,3
PIERCE,Town of RIVER FALLS Wards 1-5,1272,568,685,19,0,93,31,3
PIERCE,Town of ROCK ELM Ward 1,215,71,135,9,0,93,31,3
PIERCE,Town of SALEM Ward 1,228,71,152,5,0,93,31,3
PIERCE,Town of SPRING LAKE Wards 1-2,305,95,201,9,0,93,31,3
PIERCE,Town of TRENTON Wards 1-2,800,282,497,21,0,93,31,3
PIERCE,Town of TRIMBELLE Wards 1-2,767,237,512,18,0,93,31,3
PIERCE,Town of UNION Ward 1,292,77,209,6,0,93,31,3
PIERCE,Village of BAY CITY Ward 1,156,50,100,6,0,93,31,3
PIERCE,Village of ELLSWORTH Wards 1-4,1127,425,668,32,2,93,31,3
PIERCE,Village of ELMWOOD Ward 1,295,105,172,18,0,93,31,3
PIERCE,Village of MAIDEN ROCK Ward 1,59,26,33,0,0,93,31,3
PIERCE,Village of PLUM CITY Ward 1,217,81,133,3,0,93,31,3
PIERCE,Village of SPRING VALLEY Wards 1-2,565,248,307,10,0,93,31,3
PIERCE,City of PRESCOTT Wards 1-5,1849,777,1015,56,1,93,31,3
PIERCE,City of RIVER FALLS Wards 6-9,1759,1045,668,45,1,93,31,3
PIERCE,City of RIVER FALLS Wards 10-13,797,467,304,25,1,93,31,3
PIERCE,City of RIVER FALLS Wards 14-18,1691,924,734,33,0,93,31,3
POLK,Town of ALDEN Wards 1-4,1478,481,962,35,0,28,10,7
POLK,Town of APPLE RIVER Wards 1-2,531,173,350,8,0,28,10,7
POLK,Town of BALSAM LAKE Wards 1-2,715,221,482,12,0,28,10,7
POLK,Town of BEAVER Ward 1,389,131,248,10,0,28,10,7
POLK,Town of BLACK BROOK Wards 1-2,667,210,441,16,0,28,10,7
POLK,Town of BONE LAKE Ward 1,364,141,220,3,0,28,10,7
POLK,Town of CLAM FALLS Ward 1,247,100,143,4,0,28,10,7
POLK,Town of CLAYTON Ward 1,472,156,309,7,0,28,10,7
POLK,Town of CLEAR LAKE Ward 1,396,79,309,8,0,29,10,7
POLK,Town of EUREKA Wards 1-2,872,252,594,26,0,28,10,7
