county,rep_unit,assembly_district,senate_district,congress_district
DANE,"Village of DEFOREST Wards 12,14",79,27,2
DANE,Village of WAUNAKEE Wards 1-5,79,27,2
DANE,Village of WAUNAKEE Wards 6-12,79,27,2
DANE,Village of Windsor Wards 6-14,79,27,2
DANE,City of FITCHBURG Ward 14,80,27,2
DANE,"City of FITCHBURG Wards 15-16,20-21",80,27,2
DANE,City of MADISON Ward 120,80,27,2
DANE,City of MADISON Ward 136,80,27,2
DANE,City of MADISON Ward 137,80,27,2
DANE,City of MADISON Ward 138,80,27,2
DANE,City of MADISON Ward 139,80,27,2
DANE,City of MADISON Ward 141,80,27,2
DANE,City of MADISON Ward 142,80,27,2
DANE,City of MIDDLETON Ward 21,80,27,2
DANE,"City of MIDDLETON Wards 20,23",80,27,2
DANE,"City of MIDDLETON Wards 9-13,19",80,27,2
DANE,"City of VERONA Wards 1-6,13",80,27,2
DANE,City of VERONA Wards 7-12,80,27,2
DANE,Town of CROSS PLAINS Wards 1-2,80,27,2
DANE,Town of MIDDLETON Wards 1-8,80,27,2
DANE,Town of MONTROSE Wards 1-2,80,27,2
DANE,Town of OREGON Wards 1-4,80,27,2
DANE,Town of PERRY Ward 1,80,27,2
DANE,Town of PRIMROSE Ward 1,80,27,2
DANE,Town of SPRINGDALE Wards 1-3,80,27,2
DANE,Town of VERMONT Ward 1,80,27,2
DANE,Town of VERONA Wards 1-3,80,27,2
DANE,Village of BELLEVILLE Wards 1-2,80,27,2
DANE,Village of MOUNT HOREB Wards 1-5,80,27,2
DANE,Village of MOUNT HOREB Wards 6-10,80,27,2
GREEN,Town of NEW GLARUS Wards 1-2,80,27,2
GREEN,Town of YORK Wards 1-2,80,27,2
GREEN,VILLAGE OF BELLEVILLE Ward 3,80,27,2
GREEN,Village of NEW GLARUS Wards 1-4,80,27,2
IOWA,Town of MOSCOW Ward 1,80,27,2
IOWA,Town of WALDWICK Wards 1-3,80,27,2
IOWA,Village of HOLLANDALE Ward 1,80,27,2
COLUMBIA,Town of CALEDONIA Wards 1-2,81,27,6
COLUMBIA,Town of WEST POINT Wards 1-3,81,27,6
DANE,Town of BERRY Wards 1-2,81,27,2
DANE,Town of BLACK EARTH Ward 1,81,27,2
DANE,Town of BLUE MOUNDS Wards 1-2,81,27,2
DANE,Town of DANE Ward 1,81,27,2
DANE,Town of MAZOMANIE Wards 1-2,81,27,2
DANE,Town of ROXBURY Wards 1-2,81,27,2
DANE,Town of SPRINGFIELD Wards 1-4,81,27,2
DANE,Town of VIENNA Wards 1-2,81,27,2
DANE,Village of BLACK EARTH Wards 1-2,81,27,2
DANE,Village of BLUE MOUNDS Ward 1,81,27,2
DANE,Village of CROSS PLAINS Wards 1-6,81,27,2
DANE,Village of DANE Ward 1,81,27,2
DANE,Village of DEFOREST Ward 15,81,27,2
DANE,Village of MAZOMANIE Wards 1-3,81,27,2
IOWA,Town of ARENA Wards 1-3,81,27,2
IOWA,Town of BRIGHAM Wards 1-2,81,27,2
IOWA,Town of RIDGEWAY Wards 1-2,81,27,2
IOWA,Village of ARENA Ward 1,81,27,2
IOWA,Village of BARNEVELD Wards 1-2,81,27,2
IOWA,Village of RIDGEWAY Ward 1,81,27,2
SAUK,City of BARABOO Wards 1-15,81,27,2
SAUK,Town of BARABOO Wards 1-5,81,27,2
SAUK,Town of FAIRFIELD Wards 1-2,81,27,2
SAUK,Town of GREENFIELD Ward 1,81,27,2
SAUK,Town of MERRIMAC Wards 1-2,81,27,2
SAUK,Town of PRAIRIE DU SAC Wards 1-2,81,27,2
SAUK,Town of SUMPTER Wards 1-3,81,27,2
SAUK,Village of MERRIMAC Ward 1,81,27,2
SAUK,Village of PRAIRIE DU SAC Wards 1-7,81,27,2
SAUK,"Village of SAUK CITY Wards 1,2,3,4,5",81,27,2
SAUK,Village of WEST BARABOO Wards 1-2,81,27,2
MILWAUKEE,City of FRANKLIN Ward 10,82,28,1
MILWAUKEE,City of FRANKLIN Ward 11,82,28,1
MILWAUKEE,City of FRANKLIN Ward 12A,82,28,1
MILWAUKEE,City of FRANKLIN Ward 12C,82,28,1
MILWAUKEE,City of FRANKLIN Ward 13,82,28,1
MILWAUKEE,City of FRANKLIN Ward 14,82,28,1
MILWAUKEE,City of FRANKLIN Ward 15B,82,28,1
MILWAUKEE,City of FRANKLIN Ward 16,82,28,1
MILWAUKEE,City of FRANKLIN Ward 17,82,28,1
MILWAUKEE,City of FRANKLIN Ward 18,82,28,1
MILWAUKEE,City of FRANKLIN Ward 19,82,28,1
MILWAUKEE,City of FRANKLIN Ward 1B,82,28,1
MILWAUKEE,City of FRANKLIN Ward 2,82,28,1
MILWAUKEE,City of FRANKLIN Ward 20,82,28,1
MILWAUKEE,City of FRANKLIN Ward 21,82,28,1
MILWAUKEE,City of FRANKLIN Ward 22,82,28,1
MILWAUKEE,City of FRANKLIN Ward 3,82,28,1
MILWAUKEE,City of FRANKLIN Ward 4,82,28,1
MILWAUKEE,City of FRANKLIN Ward 5,82,28,1
MILWAUKEE,City of FRANKLIN Ward 6,82,28,1
MILWAUKEE,City of FRANKLIN Ward 7,82,28,1
MILWAUKEE,City of FRANKLIN Ward 8,82,28,1
MILWAUKEE,City of FRANKLIN Ward 9,82,28,1
MILWAUKEE,City of GREENFIELD Ward 25,82,28,5
MILWAUKEE,Village of GREENDALE Wards 1-4,82,28,1
MILWAUKEE,Village of GREENDALE Wards 5-8,82,28,1
WAUKESHA,"City of MUSKEGO Wards 1,3",82,28,5
WAUKESHA,City of MUSKEGO Wards 13-14,82,28,5
WAUKESHA,City of MUSKEGO Wards 15-16,82,28,5
WAUKESHA,City of MUSKEGO Wards 4-5,82,28,5
RACINE,"Town of WATERFORD Wards 5,7-8",83,28,1
RACINE,Village of WATERFORD Wards 1-9,83,28,1
WALWORTH,Town of EAST TROY Ward 7,83,28,1
WALWORTH,Town of EAST TROY Wards 1-6,83,28,5
WALWORTH,Town of TROY Wards 1-3,83,28,1
WALWORTH,Village of EAST TROY Wards 1-6,83,28,5
WALWORTH,Village of EAST TROY Wards 7-8,83,28,1
WALWORTH,VILLAGE OF MUKWONAGO Wards 11-12,83,28,5
WAUKESHA,City of MUSKEGO Ward 19,83,28,5
WAUKESHA,City of MUSKEGO Ward 6,83,28,5
WAUKESHA,City of MUSKEGO Wards 11-12,83,28,5
WAUKESHA,"City of MUSKEGO Wards 2,17-18",83,28,5
WAUKESHA,City of MUSKEGO Wards 7-8,83,28,5
WAUKESHA,City of MUSKEGO Wards 9-10,83,28,5
WAUKESHA,Town of EAGLE Wards 1-4,83,28,5
WAUKESHA,"Town of MUKWONAGO Wards 1-3,7-11",83,28,5
WAUKESHA,"Village of BIG BEND Wards 1,2,3",83,28,5
WAUKESHA,Village of EAGLE Wards 1-3,83,28,5
WAUKESHA,Village of MUKWONAGO Wards 1-10,83,28,5
WAUKESHA,"Village of VERNON Wards 1,6,8-9,11",83,28,5
WAUKESHA,"Village of VERNON Wards 2-5,7,10",83,28,5
MILWAUKEE,City of GREENFIELD Ward 10,84,28,5
MILWAUKEE,City of GREENFIELD Ward 11,84,28,5
MILWAUKEE,City of GREENFIELD Ward 12,84,28,5
MILWAUKEE,City of GREENFIELD Ward 13,84,28,5
MILWAUKEE,City of GREENFIELD Ward 14,84,28,5
MILWAUKEE,City of GREENFIELD Ward 15,84,28,5
MILWAUKEE,City of GREENFIELD Ward 16,84,28,5
MILWAUKEE,City of GREENFIELD Ward 17,84,28,5
MILWAUKEE,City of GREENFIELD Ward 18,84,28,5
MILWAUKEE,City of GREENFIELD Ward 19,84,28,5
MILWAUKEE,City of GREENFIELD Ward 2,84,28,5
MILWAUKEE,City of GREENFIELD Ward 20,84,28,5
MILWAUKEE,City of GREENFIELD Ward 21,84,28,5
MILWAUKEE,City of GREENFIELD Ward 23,84,28,5
MILWAUKEE,City of GREENFIELD Ward 24,84,28,5
MILWAUKEE,City of GREENFIELD Ward 26,84,28,5
MILWAUKEE,City of GREENFIELD Ward 8,84,28,5
MILWAUKEE,City of GREENFIELD Ward 9,84,28,5
MILWAUKEE,City of MILWAUKEE Ward 259,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 260,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 261,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 262,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 263,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 264,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 265,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 266,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 267,84,28,4
MILWAUKEE,City of MILWAUKEE Ward 349,84,28,4
MILWAUKEE,Village of GREENDALE Ward 11,84,28,1
MILWAUKEE,Village of GREENDALE Wards 9-10,84,28,1
MILWAUKEE,Village of HALES CORNERS Wards 1-3,84,28,1
MILWAUKEE,Village of HALES CORNERS Wards 4-6,84,28,1
MILWAUKEE,Village of HALES CORNERS Wards 7-9,84,28,1
MARATHON,City of SCHOFIELD Wards 1-4,85,29,7
MARATHON,City of WAUSAU Ward 1,85,29,7
MARATHON,City of WAUSAU Ward 10,85,29,7
MARATHON,City of WAUSAU Ward 11,85,29,7
MARATHON,City of WAUSAU Ward 12,85,29,7
MARATHON,City of WAUSAU Ward 13,85,29,7
MARATHON,City of WAUSAU Ward 14,85,29,7
MARATHON,City of WAUSAU Ward 15,85,29,7
MARATHON,City of WAUSAU Ward 16,85,29,7
MARATHON,City of WAUSAU Ward 17,85,29,7
MARATHON,City of WAUSAU Ward 18,85,29,7
MARATHON,City of WAUSAU Ward 19,85,29,7
MARATHON,City of WAUSAU Ward 2,85,29,7
MARATHON,City of WAUSAU Ward 20,85,29,7
MARATHON,City of WAUSAU Ward 21,85,29,7
MARATHON,City of WAUSAU Ward 22,85,29,7
MARATHON,City of WAUSAU Ward 3,85,29,7
MARATHON,City of WAUSAU Ward 4,85,29,7
MARATHON,City of WAUSAU Ward 5,85,29,7
MARATHON,City of WAUSAU Ward 6,85,29,7
MARATHON,City of WAUSAU Ward 7,85,29,7
MARATHON,City of WAUSAU Ward 8,85,29,7
MARATHON,City of WAUSAU Ward 9,85,29,7
MARATHON,Town of BEVENT Wards 1-2,85,29,7
MARATHON,Town of EASTON Wards 1-2,85,29,7
MARATHON,Town of ELDERON Ward 1,85,29,7
MARATHON,Town of FRANZEN Ward 1,85,29,7
MARATHON,Town of GUENTHER Ward 1,85,29,7
MARATHON,Town of HEWITT Ward 1,85,29,7
MARATHON,Town of NORRIE Wards 1-2,85,29,7
MARATHON,Town of REID Wards 1-2,85,29,7
MARATHON,Town of RINGLE Wards 1-2,85,29,7
MARATHON,Town of WAUSAU Wards 1-3,85,29,7
MARATHON,Town of WESTON Ward 1,85,29,7
MARATHON,Village of ELDERON Ward 1,85,29,7
MARATHON,Village of HATLEY Ward 1,85,29,7
MARATHON,Village of ROTHSCHILD Wards 1-4,85,29,7
MARATHON,Village of ROTHSCHILD Wards 5-6,85,29,7
MARATHON,"City of MOSINEE Wards 1-2,6-8",86,29,7
MARATHON,City of MOSINEE Wards 3-5,86,29,7
MARATHON,City of WAUSAU Ward 23,86,29,7
MARATHON,City of WAUSAU Ward 24,86,29,7
MARATHON,City of WAUSAU Ward 25,86,29,7
MARATHON,Town of BERGEN Ward 1,86,29,7
MARATHON,Town of DAY Wards 1-2,86,29,7
MARATHON,Town of EMMET Wards 1-2,86,29,7
MARATHON,Town of GREEN VALLEY Ward 1,86,29,7
MARATHON,Town of KNOWLTON Wards 1-3,86,29,7
MARATHON,Town of MARATHON Ward 1,86,29,7
MARATHON,Town of MOSINEE Wards 1-3,86,29,7
MARATHON,Town of RIB MOUNTAIN Wards 1-10,86,29,7
MARATHON,Town of STETTIN Wards 1-5,86,29,7
MARATHON,Town of TEXAS Wards 1-2,86,29,7
MARATHON,Village of KRONENWETTER Wards 1-5,86,29,7
MARATHON,Village of KRONENWETTER Wards 6-11,86,29,7
MARATHON,Village of Maine Wards 1-4,86,29,7
MARATHON,Village of MARATHON CITY Wards 1-3,86,29,7
MARATHON,Village of WESTON Wards 1-9,86,29,7
WOOD,City of MARSHFIELD Ward 10,86,29,7
WOOD,"City of MARSHFIELD Wards 8,18,20,22",86,29,7
WOOD,Town of AUBURNDALE Ward 1,86,29,7
WOOD,Town of MARSHFIELD Ward 1,86,29,7
WOOD,Village of AUBURNDALE Ward 1,86,29,7
WOOD,Village of HEWITT Ward 1,86,29,7
MARATHON,Town of BERN Ward 1,87,29,7
MARATHON,Town of CASSEL Ward 1,87,29,7
MARATHON,Town of HALSEY Ward 1,87,29,7
MARATHON,Town of HAMBURG Ward 1,87,29,7
MARATHON,Town of HOLTON Ward 1,87,29,7
MARATHON,Town of JOHNSON Ward 1,87,29,7
MARATHON,Town of RIB FALLS Ward 1,87,29,7
MARATHON,Town of RIETBROCK Ward 1,87,29,7
MARATHON,Village of ATHENS Wards 1-2,87,29,7
MARATHON,Village of EDGAR Wards 1-2,87,29,7
RUSK,City of LADYSMITH Wards 1-15,87,29,7
RUSK,Town of ATLANTA Wards 1-3,87,29,7
RUSK,Town of BIG BEND Wards 1-2,87,29,7
RUSK,Town of BIG FALLS Ward 1,87,29,7
RUSK,Town of CEDAR RAPIDS Ward 1,87,29,7
RUSK,Town of DEWEY Ward 1,87,29,7
RUSK,Town of FLAMBEAU Wards 1-3,87,29,7
RUSK,Town of GRANT Wards 1-6,87,29,7
RUSK,Town of GROW Wards 1-2,87,29,7
RUSK,Town of HAWKINS Ward 1,87,29,7
RUSK,Town of HUBBARD Ward 1,87,29,7
RUSK,Town of LAWRENCE Ward 1,87,29,7
RUSK,Town of MARSHALL Wards 1-3,87,29,7
RUSK,Town of MURRY Ward 1,87,29,7
RUSK,Town of RICHLAND Wards 1-2,87,29,7
RUSK,Town of RUSK Ward 1,87,29,7
RUSK,Town of SOUTH FORK Ward 1,87,29,7
RUSK,Town of STRICKLAND Wards 1-2,87,29,7
RUSK,Town of STUBBS Wards 1-2,87,29,7
RUSK,Town of THORNAPPLE Wards 1-5,87,29,7
RUSK,Town of TRUE Ward 1,87,29,7
RUSK,Town of WASHINGTON Ward 1,87,29,7
RUSK,Town of WILKINSON Ward 1,87,29,7
RUSK,Town of WILLARD Ward 1,87,29,7
RUSK,Town of WILSON Ward 1,87,29,7
RUSK,Village of BRUCE Wards 1-2,87,29,7
RUSK,Village of CONRATH Ward 1,87,29,7
RUSK,Village of GLEN FLORA Ward 1,87,29,7
RUSK,Village of HAWKINS Ward 1,87,29,7
RUSK,Village of INGRAM Ward 1,87,29,7
RUSK,Village of SHELDON Ward 1,87,29,7
RUSK,Village of TONY Ward 1,87,29,7
RUSK,Village of WEYERHAEUSER Wards 1-2,87,29,7
SAWYER,"City of HAYWARD Wards 1,2,3,4,5",87,29,7
SAWYER,Town of BASS LAKE Wards 1-5,87,29,7
SAWYER,Town of COUDERAY Ward 1,87,29,7
SAWYER,Town of DRAPER Ward 1,87,29,7
SAWYER,Town of EDGEWATER Wards 1-2,87,29,7
SAWYER,"Town of HAYWARD Wards 1,2,3,4,5,6,7",87,29,7
SAWYER,Town of HUNTER Ward 1,87,29,7
SAWYER,Town of MEADOWBROOK Ward 1,87,29,7
SAWYER,Town of METEOR Ward 1,87,29,7
SAWYER,Town of OJIBWA Wards 1-2,87,29,7
SAWYER,Town of RADISSON Wards 1-2,87,29,7
SAWYER,Town of ROUND LAKE Wards 1-2,87,29,7
SAWYER,Town of SAND LAKE Ward 1,87,29,7
SAWYER,Town of WEIRGOR Ward 1,87,29,7
SAWYER,Town of WINTER Wards 1-2,87,29,7
SAWYER,Village of COUDERAY Ward 1,87,29,7
SAWYER,Village of EXELAND Ward 1,87,29,7
SAWYER,Village of RADISSON Ward 1,87,29,7
SAWYER,Village of WINTER Ward 1,87,29,7
TAYLOR,"City of MEDFORD Wards 1,2,3,4,5,6,7,8",87,29,7
TAYLOR,Town of AURORA Ward 1,87,29,7
TAYLOR,Town of BROWNING Ward 1,87,29,7
TAYLOR,Town of CHELSEA Ward 1,87,29,7
TAYLOR,Town of CLEVELAND Ward 1,87,29,7
TAYLOR,Town of DEER CREEK Ward 1,87,29,7
TAYLOR,Town of FORD Ward 1,87,29,7
TAYLOR,Town of GOODRICH Ward 1,87,29,7
TAYLOR,Town of GREENWOOD Ward 1,87,29,7
TAYLOR,Town of GROVER Ward 1,87,29,7
TAYLOR,Town of HAMMEL Wards 1-2,87,29,7
TAYLOR,Town of HOLWAY Ward 1,87,29,7
TAYLOR,Town of JUMP RIVER Ward 1,87,29,7
TAYLOR,Town of LITTLE BLACK Wards 1-2,87,29,7
TAYLOR,Town of MAPLEHURST Ward 1,87,29,7
TAYLOR,Town of MCKINLEY Ward 1,87,29,7
TAYLOR,Town of MEDFORD Wards 1-3,87,29,7
TAYLOR,Town of MOLITOR Ward 1,87,29,7
TAYLOR,Town of PERSHING Ward 1,87,29,7
TAYLOR,Town of RIB LAKE Wards 1-2,87,29,7
TAYLOR,Town of ROOSEVELT Ward 1,87,29,7
TAYLOR,Town of TAFT Ward 1,87,29,7
TAYLOR,Town of WESTBORO Ward 1,87,29,7
TAYLOR,Village of GILMAN Ward 1,87,29,7
TAYLOR,Village of LUBLIN Ward 1,87,29,7
TAYLOR,Village of RIB LAKE Ward 1,87,29,7
TAYLOR,Village of STETSONVILLE Ward 1,87,29,7
BROWN,City of GREEN BAY Ward 10,88,30,8
BROWN,City of GREEN BAY Ward 11,88,30,8
BROWN,City of GREEN BAY Ward 12,88,30,8
BROWN,City of GREEN BAY Ward 13,88,30,8
BROWN,City of GREEN BAY Ward 14A,88,30,8
BROWN,City of GREEN BAY Ward 19A,88,30,8
BROWN,City of GREEN BAY Ward 2,88,30,8
BROWN,City of GREEN BAY Ward 20A,88,30,8
BROWN,City of GREEN BAY Ward 3,88,30,8
BROWN,City of GREEN BAY Ward 4,88,30,8
BROWN,City of GREEN BAY Ward 5,88,30,8
BROWN,City of GREEN BAY Ward 6,88,30,8
BROWN,City of GREEN BAY Ward 7,88,30,8
BROWN,City of GREEN BAY Ward 8,88,30,8
BROWN,Town of GLENMORE Wards 1-2,88,30,8
BROWN,Town of LEDGEVIEW Wards 1-11,88,30,8
BROWN,Town of NEW DENMARK Wards 1-3,88,30,8
BROWN,Town of ROCKLAND Wards 1-3,88,30,8
BROWN,Village of BELLEVUE Wards 1-6,88,30,8
BROWN,Village of BELLEVUE Wards 7-10,88,30,8
BROWN,"Village of DENMARK Wards 1,2,3",88,30,8
BROWN,City of GREEN BAY Ward 39A,89,30,8
BROWN,City of GREEN BAY Ward 40,89,30,8
BROWN,Village of HOWARD Ward 13,89,30,8
BROWN,"Village of HOWARD Wards 3-4,6",89,30,8
BROWN,Village of SUAMICO Wards 1-3,89,30,8
BROWN,Village of SUAMICO Wards 4-6,89,30,8
BROWN,Village of SUAMICO Wards 7-9,89,30,8
MARINETTE,City of MARINETTE Wards 1-2,89,30,8
MARINETTE,City of MARINETTE Wards 3-4,89,30,8
MARINETTE,City of MARINETTE Wards 5-6,89,30,8
MARINETTE,City of MARINETTE Wards 7-8,89,30,8
MARINETTE,City of PESHTIGO Wards 1-2,89,30,8
MARINETTE,City of PESHTIGO Wards 3-4,89,30,8
MARINETTE,City of PESHTIGO Wards 5-7,89,30,8
MARINETTE,Town of GROVER Wards 1-4,89,30,8
MARINETTE,Town of PESHTIGO Wards 1-2,89,30,8
MARINETTE,Town of PESHTIGO Wards 3-4,89,30,8
MARINETTE,Town of PESHTIGO Wards 5-6,89,30,8
MARINETTE,Town of POUND Wards 1-3,89,30,8
MARINETTE,Village of COLEMAN Ward 1,89,30,8
MARINETTE,Village of POUND Ward 1,89,30,8
OCONTO,City of OCONTO Wards 1-7,89,30,8
OCONTO,Town of ABRAMS Wards 1-3,89,30,8
OCONTO,Town of LITTLE RIVER Wards 1-2,89,30,8
OCONTO,Town of LITTLE SUAMICO Wards 1-9,89,30,8
OCONTO,"Town of OCONTO Wards 1,2",89,30,8
OCONTO,Town of PENSAUKEE Wards 1-2,89,30,8
OCONTO,Town of STILES Wards 1-2,89,30,8
BROWN,City of GREEN BAY Ward 10A,90,30,8
BROWN,City of GREEN BAY Ward 11A,90,30,8
BROWN,City of GREEN BAY Ward 14,90,30,8
BROWN,City of GREEN BAY Ward 15,90,30,8
BROWN,City of GREEN BAY Ward 16,90,30,8
BROWN,City of GREEN BAY Ward 17,90,30,8
BROWN,City of GREEN BAY Ward 18,90,30,8
BROWN,City of GREEN BAY Ward 19,90,30,8
BROWN,City of GREEN BAY Ward 20,90,30,8
BROWN,City of GREEN BAY Ward 21,90,30,8
BROWN,City of GREEN BAY Ward 22,90,30,8
BROWN,City of GREEN BAY Ward 23,90,30,8
BROWN,City of GREEN BAY Ward 24,90,30,8
BROWN,City of GREEN BAY Ward 25,90,30,8
BROWN,City of GREEN BAY Ward 26,90,30,8
BROWN,City of GREEN BAY Ward 27,90,30,8
BROWN,City of GREEN BAY Ward 28,90,30,8
BROWN,City of GREEN BAY Ward 29,90,30,8
BROWN,City of GREEN BAY Ward 30,90,30,8
BROWN,City of GREEN BAY Ward 31,90,30,8
BROWN,City of GREEN BAY Ward 32A,90,30,8
BROWN,City of GREEN BAY Ward 32B,90,30,8
BROWN,City of GREEN BAY Ward 33,90,30,8
BROWN,City of GREEN BAY Ward 34,90,30,8
BROWN,City of GREEN BAY Ward 35,90,30,8
BROWN,City of GREEN BAY Ward 36,90,30,8
BROWN,City of GREEN BAY Ward 37,90,30,8
BROWN,City of GREEN BAY Ward 38,90,30,8
BROWN,City of GREEN BAY Ward 39,90,30,8
BROWN,City of GREEN BAY Ward 41,90,30,8
BROWN,City of GREEN BAY Ward 42A,90,30,8
BROWN,City of GREEN BAY Ward 4A,90,30,8
BROWN,City of GREEN BAY Ward 8A,90,30,8
BROWN,City of GREEN BAY Ward 9,90,30,8
EAU CLAIRE,City of EAU CLAIRE Ward 1,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 10,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 12,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 13,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 14,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 15,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 17,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 19,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 2,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 20,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 21,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 22,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 23,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 24,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 25,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 26,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 27,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 28,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 29,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 3,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 30,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 31,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 32,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 33,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 34,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 35,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 4,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 42,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 43,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 45,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 46,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 47,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 48,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 5,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 50,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 51,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 52,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 53,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 54,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 55,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 56,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 57,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 58,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 59,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 6,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 60,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 61,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 62,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 7,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 70,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 8,91,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 9,91,31,3
BUFFALO,City of ALMA Wards 1-2,92,31,3
BUFFALO,City of BUFFALO CITY Wards 1-2,92,31,3
BUFFALO,City of FOUNTAIN CITY Ward 1,92,31,3
BUFFALO,City of MONDOVI Wards 1-3,92,31,3
BUFFALO,Town of ALMA Ward 1,92,31,3
BUFFALO,Town of BELVIDERE Ward 1,92,31,3
BUFFALO,Town of BUFFALO Ward 1,92,31,3
BUFFALO,Town of CANTON Ward 1,92,31,3
BUFFALO,Town of CROSS Ward 1,92,31,3
BUFFALO,Town of DOVER Ward 1,92,31,3
BUFFALO,Town of GILMANTON Ward 1,92,31,3
BUFFALO,Town of GLENCOE Ward 1,92,31,3
BUFFALO,Town of LINCOLN Ward 1,92,31,3
BUFFALO,Town of MAXVILLE Ward 1,92,31,3
BUFFALO,Town of MILTON Ward 1,92,31,3
BUFFALO,Town of MODENA Ward 1,92,31,3
BUFFALO,Town of MONDOVI Ward 1,92,31,3
BUFFALO,Town of MONTANA Ward 1,92,31,3
BUFFALO,Town of NAPLES Ward 1,92,31,3
BUFFALO,Town of NELSON Ward 1,92,31,3
BUFFALO,Town of WAUMANDEE Ward 1,92,31,3
BUFFALO,Village of COCHRANE Ward 1,92,31,3
BUFFALO,Village of NELSON Ward 1,92,31,3
EAU CLAIRE,Town of CLEAR CREEK Wards 1-2,92,31,3
EAU CLAIRE,Town of OTTER CREEK Ward 1,92,31,3
JACKSON,Town of ALBION Wards 1-4,92,31,3
JACKSON,"Town of ALMA Wards 1,4-5",92,31,7
JACKSON,Town of ALMA Wards 2-3,92,31,3
JACKSON,Town of CLEVELAND Ward 1,92,31,7
JACKSON,Town of CURRAN Ward 1,92,31,3
JACKSON,Town of FRANKLIN Ward 1,92,31,3
JACKSON,Town of GARDEN VALLEY Ward 1,92,31,7
JACKSON,Town of GARFIELD Wards 1-2,92,31,3
JACKSON,Town of HIXTON Wards 1-2,92,31,3
JACKSON,Town of IRVING Wards 1-3,92,31,3
JACKSON,Town of MELROSE Ward 1,92,31,3
JACKSON,Town of NORTH BEND Ward 1,92,31,3
JACKSON,Town of NORTHFIELD Ward 1,92,31,3
JACKSON,Town of SPRINGFIELD Wards 1-2,92,31,3
JACKSON,Village of ALMA CENTER Ward 1,92,31,3
JACKSON,Village of HIXTON Ward 1,92,31,3
JACKSON,Village of MELROSE Ward 1,92,31,3
JACKSON,Village of MERRILLAN Ward 1,92,31,3
JACKSON,Village of MERRILLAN Ward 2,92,31,7
